Game Name, Month, Day, Year, Num1, Num2, Num3, Num4, Sum It Up
Daily 4 Morning,1,18,2020,9,4,9,2,,6
Daily 4 Morning,1,20,2020,1,1,5,8,,5
Daily 4 Morning,1,21,2020,7,1,5,4,,7
Daily 4 Morning,1,22,2020,6,2,3,2,,8
Daily 4 Morning,1,23,2020,4,6,4,1,,4
Daily 4 Morning,1,24,2020,6,8,2,2,,6
Daily 4 Morning,1,25,2020,7,1,8,3,,7
Daily 4 Morning,1,27,2020,3,5,7,4,,9
Daily 4 Morning,1,28,2020,7,4,3,4,,2
Daily 4 Morning,1,29,2020,7,0,5,5,,7
Daily 4 Morning,1,30,2020,8,8,4,0,,8
Daily 4 Morning,1,31,2020,0,6,6,2,,7
Daily 4 Morning,2,1,2020,1,7,2,6,,1
Daily 4 Morning,2,3,2020,7,2,9,7,,8
Daily 4 Morning,2,4,2020,6,7,0,4,,6
Daily 4 Morning,2,5,2020,1,3,4,2,,0
Daily 4 Morning,2,6,2020,6,9,0,7,,1
Daily 4 Morning,2,7,2020,0,3,3,3,,7
Daily 4 Morning,2,8,2020,9,5,8,9,,4
Daily 4 Morning,2,10,2020,5,3,7,5,,9
Daily 4 Morning,2,11,2020,3,2,1,5,,0
Daily 4 Morning,2,12,2020,2,2,0,2,,8
Daily 4 Morning,2,13,2020,0,3,6,8,,7
Daily 4 Morning,2,14,2020,0,9,2,6,,3
Daily 4 Morning,2,15,2020,5,8,8,2,,5
Daily 4 Morning,2,17,2020,3,4,6,4,,4
Daily 4 Morning,2,18,2020,0,6,1,9,,9
Daily 4 Morning,2,19,2020,8,5,1,8,,8
Daily 4 Morning,2,20,2020,8,3,8,7,,5
Daily 4 Morning,2,21,2020,3,9,1,8,,7
Daily 4 Morning,2,22,2020,0,7,3,4,,3
Daily 4 Morning,2,24,2020,5,1,9,7,,0
Daily 4 Morning,2,25,2020,0,6,0,8,,3
Daily 4 Morning,2,26,2020,7,8,6,2,,0
Daily 4 Morning,2,27,2020,3,7,8,0,,3
Daily 4 Morning,2,28,2020,9,4,3,8,,5
Daily 4 Morning,2,29,2020,4,9,3,9,,9
Daily 4 Morning,3,2,2020,0,3,0,7,,9
Daily 4 Morning,3,3,2020,1,7,6,6,,5
Daily 4 Morning,3,4,2020,9,4,4,6,,4
Daily 4 Morning,3,5,2020,0,2,2,9,,5
Daily 4 Morning,3,6,2020,3,7,6,1,,1
Daily 4 Morning,3,7,2020,5,2,0,9,,4
Daily 4 Morning,3,9,2020,1,9,6,2,,2
Daily 4 Morning,3,10,2020,2,3,4,8,,7
Daily 4 Morning,3,11,2020,9,8,2,6,,1
Daily 4 Morning,3,12,2020,9,7,6,1,,3
Daily 4 Morning,3,13,2020,1,2,7,3,,1
Daily 4 Morning,3,14,2020,1,9,0,8,,9
Daily 4 Morning,3,16,2020,6,1,0,9,,8
Daily 4 Morning,3,17,2020,1,8,0,5,,1
Daily 4 Morning,3,18,2020,1,1,1,3,,9
Daily 4 Morning,3,19,2020,3,3,5,7,,1
Daily 4 Morning,3,20,2020,0,8,6,7,,5
Daily 4 Morning,3,21,2020,1,9,5,3,,6
Daily 4 Morning,3,23,2020,5,5,4,5,,3
Daily 4 Morning,3,24,2020,1,3,6,0,,6
Daily 4 Morning,3,25,2020,2,2,5,5,,9
Daily 4 Morning,3,26,2020,8,7,7,2,,4
Daily 4 Morning,3,27,2020,9,8,6,8,,1
Daily 4 Morning,3,28,2020,0,0,0,7,,4
Daily 4 Morning,3,30,2020,2,7,0,4,,4
Daily 4 Morning,3,31,2020,8,9,1,6,,0
Daily 4 Morning,4,1,2020,8,1,7,1,,8
Daily 4 Morning,4,2,2020,4,8,0,5,,4
Daily 4 Morning,4,3,2020,7,5,7,8,,7
Daily 4 Morning,4,4,2020,8,5,6,7,,0
Daily 4 Morning,4,6,2020,8,3,6,5,,2
Daily 4 Morning,4,7,2020,3,5,5,2,,5
Daily 4 Morning,4,8,2020,0,8,2,6,,5
Daily 4 Morning,4,9,2020,0,8,6,7,,7
Daily 4 Morning,4,10,2020,6,1,8,6,,4
Daily 4 Morning,4,11,2020,9,9,3,8,,2
Daily 4 Morning,4,13,2020,7,7,3,0,,9
Daily 4 Morning,4,14,2020,2,7,2,1,,3
Daily 4 Morning,4,15,2020,7,1,5,3,,8
Daily 4 Morning,4,16,2020,4,6,2,6,,6
Daily 4 Morning,4,17,2020,5,4,2,9,,7
Daily 4 Morning,4,18,2020,4,7,7,1,,9
Daily 4 Morning,4,20,2020,0,6,8,0,,5
Daily 4 Morning,4,21,2020,7,6,0,8,,7
Daily 4 Morning,4,22,2020,3,3,9,5,,2
Daily 4 Morning,4,23,2020,0,8,8,2,,4
Daily 4 Morning,4,24,2020,8,7,3,5,,7
Daily 4 Morning,4,25,2020,3,0,9,2,,8
Daily 4 Morning,4,27,2020,0,9,3,1,,0
Daily 4 Morning,4,28,2020,2,5,9,3,,5
Daily 4 Morning,4,29,2020,9,3,9,5,,5
Daily 4 Morning,4,30,2020,1,2,2,3,,0
Daily 4 Morning,5,1,2020,2,8,3,6,,3
Daily 4 Morning,5,2,2020,7,2,9,0,,8
Daily 4 Morning,5,4,2020,8,0,1,1,,5
Daily 4 Morning,5,5,2020,3,7,5,0,,0
Daily 4 Morning,5,6,2020,0,5,2,8,,2
Daily 4 Morning,5,7,2020,2,2,9,9,,2
Daily 4 Morning,5,8,2020,6,7,0,9,,4
Daily 4 Morning,5,9,2020,0,3,7,2,,6
Daily 4 Morning,5,11,2020,1,1,7,5,,7
Daily 4 Morning,5,12,2020,2,0,8,4,,8
Daily 4 Morning,5,13,2020,8,8,4,8,,5
Daily 4 Morning,5,14,2020,2,1,6,8,,9
Daily 4 Morning,5,15,2020,0,0,8,8,,8
Daily 4 Morning,5,16,2020,4,5,9,5,,4
Daily 4 Morning,5,18,2020,7,9,6,0,,8
Daily 4 Morning,5,19,2020,6,8,4,5,,5
Daily 4 Morning,5,20,2020,0,6,1,2,,7
Daily 4 Morning,5,21,2020,1,5,1,5,,9
Daily 4 Morning,5,22,2020,1,4,3,1,,4
Daily 4 Morning,5,23,2020,1,2,0,1,,4
Daily 4 Morning,5,25,2020,4,2,3,6,,2
Daily 4 Morning,5,26,2020,0,4,4,3,,6
Daily 4 Morning,5,27,2020,9,6,1,9,,3
Daily 4 Morning,5,28,2020,3,8,4,2,,8
Daily 4 Morning,5,29,2020,2,7,5,9,,2
Daily 4 Morning,5,30,2020,8,3,2,7,,9
Daily 4 Morning,6,1,2020,9,6,4,0,,3
Daily 4 Morning,6,2,2020,3,9,8,9,,4
Daily 4 Morning,6,3,2020,4,2,5,9,,2
Daily 4 Morning,6,4,2020,6,0,5,9,,3
Daily 4 Morning,6,5,2020,5,8,4,9,,8
Daily 4 Morning,6,6,2020,3,1,6,2,,4
Daily 4 Morning,6,8,2020,3,2,7,3,,5
Daily 4 Morning,6,9,2020,2,1,0,0,,9
Daily 4 Morning,6,10,2020,5,0,1,7,,0
Daily 4 Morning,6,11,2020,6,2,9,6,,5
Daily 4 Morning,6,12,2020,6,0,5,6,,0
Daily 4 Morning,6,13,2020,7,4,3,8,,3
Daily 4 Morning,6,15,2020,8,2,5,0,,5
Daily 4 Morning,6,16,2020,8,7,6,6,,5
Daily 4 Morning,6,17,2020,1,2,9,9,,5
Daily 4 Morning,6,18,2020,0,3,8,0,,6
Daily 4 Morning,6,19,2020,6,7,3,0,,7
Daily 4 Morning,6,20,2020,0,5,0,3,,8
Daily 4 Morning,6,22,2020,5,4,0,4,,1
Daily 4 Morning,6,23,2020,0,1,7,6,,6
Daily 4 Morning,6,24,2020,5,0,6,3,,4
Daily 4 Morning,6,25,2020,9,7,3,2,,2
Daily 4 Morning,6,26,2020,2,0,6,5,,2
Daily 4 Morning,6,27,2020,1,8,2,7,,7
Daily 4 Morning,6,29,2020,0,5,6,3,,4
Daily 4 Morning,6,30,2020,5,1,8,0,,5
Daily 4 Morning,7,1,2020,0,7,5,0,,9
Daily 4 Morning,7,2,2020,8,2,8,2,,6
Daily 4 Morning,7,3,2020,3,3,3,9,,2
Daily 4 Morning,7,4,2020,9,2,0,1,,3
Daily 4 Morning,7,6,2020,4,5,8,3,,9
Daily 4 Morning,7,7,2020,8,1,4,7,,5
Daily 4 Morning,7,8,2020,9,9,5,1,,8
Daily 4 Morning,7,9,2020,6,2,9,6,,4
Daily 4 Morning,7,10,2020,8,3,0,0,,6
Daily 4 Morning,7,11,2020,5,9,6,8,,9
Daily 4 Morning,7,13,2020,8,0,2,9,,5
Daily 4 Morning,7,14,2020,2,0,8,0,,1
Daily 4 Morning,7,15,2020,4,7,8,6,,1
Daily 4 Morning,7,16,2020,4,7,7,6,,6
Daily 4 Morning,7,17,2020,0,6,4,9,,6
Daily 4 Morning,7,18,2020,1,5,1,7,,4
Daily 4 Morning,7,20,2020,3,5,9,5,,8
Daily 4 Morning,7,21,2020,7,4,1,5,,8
Daily 4 Morning,7,22,2020,9,4,3,5,,3
Daily 4 Morning,7,23,2020,7,0,2,2,,9
Daily 4 Morning,7,24,2020,9,2,2,8,,5
Daily 4 Morning,7,25,2020,7,8,9,0,,6
Daily 4 Morning,7,27,2020,9,4,0,4,,1
Daily 4 Morning,7,28,2020,4,1,5,0,,7
Daily 4 Morning,7,29,2020,5,8,6,0,,7
Daily 4 Morning,7,30,2020,8,9,4,5,,2
Daily 4 Morning,7,31,2020,3,3,6,9,,6
Daily 4 Morning,8,1,2020,7,5,9,9,,1
Daily 4 Morning,8,3,2020,6,4,4,2,,3
Daily 4 Morning,8,4,2020,0,6,7,7,,9
Daily 4 Morning,8,5,2020,8,4,8,5,,9
Daily 4 Morning,8,6,2020,0,6,7,8,,7
Daily 4 Morning,8,7,2020,4,2,4,8,,3
Daily 4 Morning,8,8,2020,0,0,8,3,,5
Daily 4 Morning,8,10,2020,4,9,8,8,,5
Daily 4 Morning,8,11,2020,5,1,6,7,,7
Daily 4 Morning,8,12,2020,8,8,1,3,,3
Daily 4 Morning,8,13,2020,2,4,2,8,,9
Daily 4 Morning,8,14,2020,2,6,1,9,,2
Daily 4 Morning,8,15,2020,9,1,0,7,,9
Daily 4 Morning,8,17,2020,1,8,4,7,,7
Daily 4 Morning,8,18,2020,3,3,6,5,,1
Daily 4 Morning,8,19,2020,1,6,6,6,,5
Daily 4 Morning,8,20,2020,5,5,5,2,,7
Daily 4 Morning,8,21,2020,2,1,5,7,,4
Daily 4 Morning,8,22,2020,6,1,4,6,,8
Daily 4 Morning,8,24,2020,6,7,1,0,,8
Daily 4 Morning,8,25,2020,3,5,5,3,,9
Daily 4 Morning,8,26,2020,9,5,9,7,,7
Daily 4 Morning,8,27,2020,3,2,8,5,,5
Daily 4 Morning,8,28,2020,1,9,9,2,,7
Daily 4 Morning,8,29,2020,7,5,6,9,,5
Daily 4 Morning,8,31,2020,9,2,7,7,,0
Daily 4 Morning,9,1,2020,3,7,8,7,,3
Daily 4 Morning,9,2,2020,3,1,5,6,,6
Daily 4 Morning,9,3,2020,2,3,0,3,,1
Daily 4 Morning,9,4,2020,6,2,6,8,,3
Daily 4 Morning,9,5,2020,3,2,8,6,,7
Daily 4 Morning,9,7,2020,3,1,4,0,,9
Daily 4 Morning,9,8,2020,2,1,9,3,,9
Daily 4 Morning,9,9,2020,1,9,8,3,,5
Daily 4 Morning,9,10,2020,2,1,4,7,,4
Daily 4 Morning,9,11,2020,0,5,6,4,,6
Daily 4 Morning,9,12,2020,6,0,8,3,,8
Daily 4 Morning,9,14,2020,4,3,6,6,,1
Daily 4 Morning,9,15,2020,6,7,7,8,,2
Daily 4 Morning,9,16,2020,1,8,2,0,,0
Daily 4 Morning,9,17,2020,8,9,1,8,,1
Daily 4 Morning,9,18,2020,9,6,7,9,,0
Daily 4 Morning,9,19,2020,8,1,3,9,,9
Daily 4 Morning,9,21,2020,6,1,2,0,,1
Daily 4 Morning,9,22,2020,0,3,7,2,,5
Daily 4 Morning,9,23,2020,7,4,8,1,,5
Daily 4 Morning,9,24,2020,4,9,8,5,,0
Daily 4 Morning,9,25,2020,3,5,0,2,,9
Daily 4 Morning,9,26,2020,8,7,8,2,,7
Daily 4 Morning,9,28,2020,0,1,3,5,,3
Daily 4 Morning,9,29,2020,7,8,3,0,,3
Daily 4 Morning,9,30,2020,3,9,8,7,,6
Daily 4 Morning,10,1,2020,8,1,3,8,,2
Daily 4 Morning,10,2,2020,0,6,9,3,,0
Daily 4 Morning,10,3,2020,8,5,6,0,,8
Daily 4 Morning,10,5,2020,8,0,7,8,,9
Daily 4 Morning,10,6,2020,1,0,2,5,,9
Daily 4 Morning,10,7,2020,8,8,5,7,,5
Daily 4 Morning,10,8,2020,2,1,2,7,,7
Daily 4 Morning,10,9,2020,6,1,6,4,,9
Daily 4 Morning,10,10,2020,6,4,1,5,,6
Daily 4 Morning,10,12,2020,6,6,2,7,,1
Daily 4 Morning,10,13,2020,8,0,0,7,,9
Daily 4 Morning,10,14,2020,6,9,8,3,,6
Daily 4 Morning,10,15,2020,4,8,0,1,,2
Daily 4 Morning,10,16,2020,0,9,0,7,,6
Daily 4 Morning,10,17,2020,2,0,4,5,,8
Daily 4 Morning,10,19,2020,5,2,3,1,,7
Daily 4 Morning,10,20,2020,6,0,0,6,,9
Daily 4 Morning,10,21,2020,1,9,6,0,,8
Daily 4 Morning,10,22,2020,1,2,0,7,,9
Daily 4 Morning,10,23,2020,6,3,1,1,,7
Daily 4 Morning,10,24,2020,3,7,5,9,,2
Daily 4 Morning,10,26,2020,1,2,0,8,,1
Daily 4 Morning,10,27,2020,3,2,1,5,,8
Daily 4 Morning,10,28,2020,8,2,6,9,,8
Daily 4 Morning,10,29,2020,9,8,6,6,,0
Daily 4 Morning,10,30,2020,9,7,9,2,,5
Daily 4 Morning,10,31,2020,6,9,3,1,,0
Daily 4 Morning,11,2,2020,4,3,0,2,,0
Daily 4 Morning,11,3,2020,8,0,9,5,,7
Daily 4 Morning,11,4,2020,4,0,2,0,,1
Daily 4 Morning,11,5,2020,4,5,1,8,,0
Daily 4 Morning,11,6,2020,7,2,6,8,,4
Daily 4 Morning,11,7,2020,7,9,8,5,,6
Daily 4 Morning,11,9,2020,6,0,8,3,,6
Daily 4 Morning,11,10,2020,4,7,6,8,,1
Daily 4 Morning,11,11,2020,8,3,3,3,,1
Daily 4 Morning,11,12,2020,9,2,5,3,,5
Daily 4 Morning,11,13,2020,9,9,4,7,,2
Daily 4 Morning,11,14,2020,3,3,1,6,,8
Daily 4 Morning,11,16,2020,3,7,3,6,,6
Daily 4 Morning,11,17,2020,0,3,6,8,,5
Daily 4 Morning,11,18,2020,5,4,9,3,,2
Daily 4 Morning,11,19,2020,4,2,4,2,,8
Daily 4 Morning,11,20,2020,7,0,9,0,,6
Daily 4 Morning,11,21,2020,4,8,4,0,,2
Daily 4 Morning,11,23,2020,5,6,0,8,,5
Daily 4 Morning,11,24,2020,0,9,2,9,,7
Daily 4 Morning,11,25,2020,9,2,2,9,,3
Daily 4 Morning,11,26,2020,7,5,5,8,,9
Daily 4 Morning,11,27,2020,9,6,4,2,,6
Daily 4 Morning,11,28,2020,0,9,7,7,,9
Daily 4 Morning,11,30,2020,5,8,4,1,,0
Daily 4 Morning,12,1,2020,0,0,4,8,,6
Daily 4 Morning,12,2,2020,7,3,6,9,,4
Daily 4 Morning,12,3,2020,1,6,3,8,,0
Daily 4 Morning,12,4,2020,6,1,0,9,,7
Daily 4 Morning,12,5,2020,8,5,1,4,,6
Daily 4 Morning,12,7,2020,8,1,9,6,,7
Daily 4 Morning,12,8,2020,3,1,1,7,,6
Daily 4 Morning,12,9,2020,1,3,1,6,,4
Daily 4 Morning,12,10,2020,6,3,7,0,,7
Daily 4 Morning,12,11,2020,6,9,7,0,,8
Daily 4 Morning,12,12,2020,7,4,3,5,,9
Daily 4 Morning,12,14,2020,9,4,7,2,,6
Daily 4 Morning,12,15,2020,1,1,1,9,,4
Daily 4 Morning,12,16,2020,1,9,5,1,,0
Daily 4 Morning,12,17,2020,7,9,5,2,,7
Daily 4 Morning,12,18,2020,6,3,6,9,,7
Daily 4 Morning,12,19,2020,5,1,6,2,,5
Daily 4 Morning,12,21,2020,8,3,5,4,,0
Daily 4 Morning,12,22,2020,9,4,9,3,,8
Daily 4 Morning,12,23,2020,5,5,7,6,,6
Daily 4 Morning,12,24,2020,8,8,9,1,,2
Daily 4 Morning,12,25,2020,1,4,6,2,,1
Daily 4 Morning,12,26,2020,1,3,5,2,,0
Daily 4 Morning,12,28,2020,1,8,6,5,,1
Daily 4 Morning,12,29,2020,4,2,1,0,,0
Daily 4 Morning,12,30,2020,0,2,8,6,,3
Daily 4 Morning,12,31,2020,7,1,6,2,,5
Daily 4 Morning,1,1,2021,8,3,0,6,,7
Daily 4 Morning,1,2,2021,8,1,0,1,,5
Daily 4 Morning,1,4,2021,0,5,5,3,,3
Daily 4 Morning,1,5,2021,4,9,9,4,,4
Daily 4 Morning,1,6,2021,2,5,6,0,,9
Daily 4 Morning,1,7,2021,2,0,3,7,,9
Daily 4 Morning,1,8,2021,4,1,5,0,,1
Daily 4 Morning,1,9,2021,6,7,2,1,,3
Daily 4 Morning,1,11,2021,7,2,9,9,,8
Daily 4 Morning,1,12,2021,9,1,9,8,,0
Daily 4 Morning,1,13,2021,2,0,8,4,,1
Daily 4 Morning,1,14,2021,0,9,4,7,,0
Daily 4 Morning,1,15,2021,9,3,6,5,,2
Daily 4 Morning,1,16,2021,3,2,8,1,,7
Daily 4 Morning,1,18,2021,3,3,0,7,,0
Daily 4 Morning,1,19,2021,1,2,2,9,,5
Daily 4 Morning,1,20,2021,5,4,1,8,,8
Daily 4 Morning,1,21,2021,4,0,0,6,,9
Daily 4 Morning,1,22,2021,3,3,9,3,,4
Daily 4 Morning,1,23,2021,1,2,3,3,,2
Daily 4 Morning,1,25,2021,3,3,6,4,,8
Daily 4 Morning,1,26,2021,6,2,5,9,,6
Daily 4 Morning,1,27,2021,1,5,6,8,,3
Daily 4 Morning,1,28,2021,2,8,7,2,,3
Daily 4 Morning,1,29,2021,9,3,5,0,,3
Daily 4 Morning,1,30,2021,1,4,0,6,,2
Daily 4 Morning,2,1,2021,3,4,1,1,,4
Daily 4 Morning,2,2,2021,8,5,4,3,,8
Daily 4 Morning,2,3,2021,4,7,4,3,,0
Daily 4 Morning,2,4,2021,0,3,4,4,,4
Daily 4 Morning,2,5,2021,9,9,5,3,,1
Daily 4 Morning,2,6,2021,1,4,5,3,,1
Daily 4 Morning,2,8,2021,8,5,1,8,,3
Daily 4 Morning,2,9,2021,5,6,0,2,,1
Daily 4 Morning,2,10,2021,6,1,2,2,,6
Daily 4 Morning,2,11,2021,1,5,2,0,,8
Daily 4 Morning,2,12,2021,6,0,0,7,,7
Daily 4 Morning,2,13,2021,5,8,2,2,,6
Daily 4 Morning,2,15,2021,3,1,8,0,,3
Daily 4 Morning,2,16,2021,8,8,1,8,,7
Daily 4 Morning,2,17,2021,2,6,2,7,,2
Daily 4 Morning,2,18,2021,8,8,0,5,,0
Daily 4 Morning,2,19,2021,7,0,2,3,,5
Daily 4 Morning,2,20,2021,8,1,7,1,,6
Daily 4 Morning,2,22,2021,1,6,4,1,,2
Daily 4 Morning,2,23,2021,0,4,7,2,,6
Daily 4 Morning,2,24,2021,2,4,5,2,,4
Daily 4 Morning,2,25,2021,3,1,8,3,,2
Daily 4 Morning,2,26,2021,6,0,5,9,,4
Daily 4 Morning,2,27,2021,2,4,3,7,,8
Daily 4 Morning,3,1,2021,1,4,1,4,,3
Daily 4 Morning,3,2,2021,8,7,8,2,,3
Daily 4 Morning,3,3,2021,5,1,5,8,,0
Daily 4 Morning,3,4,2021,2,3,2,2,,7
Daily 4 Morning,3,5,2021,3,7,2,6,,2
Daily 4 Morning,3,6,2021,4,6,3,1,,6
Daily 4 Morning,3,8,2021,5,2,5,0,,3
Daily 4 Morning,3,9,2021,4,2,2,4,,3
Daily 4 Morning,3,10,2021,3,3,4,4,,4
Daily 4 Morning,3,11,2021,8,2,2,6,,9
Daily 4 Morning,3,12,2021,4,2,0,3,,4
Daily 4 Morning,3,13,2021,9,8,0,2,,7
Daily 4 Morning,3,15,2021,0,2,7,1,,1
Daily 4 Morning,3,16,2021,9,7,6,3,,3
Daily 4 Morning,3,17,2021,0,1,5,0,,2
Daily 4 Morning,3,18,2021,0,4,2,9,,5
Daily 4 Morning,3,19,2021,6,3,5,5,,2
Daily 4 Morning,3,20,2021,1,8,1,0,,4
Daily 4 Morning,3,22,2021,5,7,2,7,,1
Daily 4 Morning,3,23,2021,8,6,3,4,,6
Daily 4 Morning,3,24,2021,6,0,3,8,,5
Daily 4 Morning,3,25,2021,4,4,2,7,,5
Daily 4 Morning,3,26,2021,1,0,8,4,,6
Daily 4 Morning,3,27,2021,1,5,2,7,,5
Daily 4 Morning,3,29,2021,8,5,2,9,,4
Daily 4 Morning,3,30,2021,6,0,7,9,,2
Daily 4 Morning,3,31,2021,2,7,8,4,,5
Daily 4 Morning,4,1,2021,5,8,3,4,,2
Daily 4 Morning,4,2,2021,4,4,3,8,,2
Daily 4 Morning,4,3,2021,8,9,4,0,,2
Daily 4 Morning,4,5,2021,9,5,4,4,,0
Daily 4 Morning,4,6,2021,5,5,6,0,,6
Daily 4 Morning,4,7,2021,0,5,1,0,,9
Daily 4 Morning,4,8,2021,2,1,2,8,,5
Daily 4 Morning,4,9,2021,2,9,9,5,,6
Daily 4 Morning,4,10,2021,9,6,3,6,,6
Daily 4 Morning,4,12,2021,6,3,6,2,,5
Daily 4 Morning,4,13,2021,8,0,7,1,,5
Daily 4 Morning,4,14,2021,2,2,7,8,,1
Daily 4 Morning,4,15,2021,7,4,2,5,,0
Daily 4 Morning,4,16,2021,5,7,8,8,,2
Daily 4 Morning,4,17,2021,4,3,0,7,,6
Daily 4 Morning,4,19,2021,2,7,0,6,,2
Daily 4 Morning,4,20,2021,3,6,8,3,,1
Daily 4 Morning,4,21,2021,4,8,0,9,,9
Daily 4 Morning,4,22,2021,7,1,0,8,,3
Daily 4 Morning,4,23,2021,4,8,6,8,,8
Daily 4 Morning,4,24,2021,4,1,0,4,,8
Daily 4 Morning,4,26,2021,9,2,7,9,,2
Daily 4 Morning,4,27,2021,5,4,0,8,,3
Daily 4 Morning,4,28,2021,1,3,2,4,,9
Daily 4 Morning,4,29,2021,1,2,2,3,,8
Daily 4 Morning,4,30,2021,2,7,9,7,,3
Daily 4 Morning,5,1,2021,6,9,9,0,,9
Daily 4 Morning,5,3,2021,5,3,8,6,,9
Daily 4 Morning,5,4,2021,9,5,3,1,,2
Daily 4 Morning,5,5,2021,7,3,7,5,,6
Daily 4 Morning,5,6,2021,4,7,3,3,,7
Daily 4 Morning,5,7,2021,1,2,4,6,,6
Daily 4 Morning,5,8,2021,5,0,4,3,,1
Daily 4 Morning,5,10,2021,3,7,1,9,,5
Daily 4 Morning,5,11,2021,1,5,9,8,,1
Daily 4 Morning,5,12,2021,9,7,9,9,,2
Daily 4 Morning,5,13,2021,8,2,7,2,,4
Daily 4 Morning,5,14,2021,8,2,2,2,,3
Daily 4 Morning,5,15,2021,1,5,2,1,,2
Daily 4 Morning,5,17,2021,7,3,8,2,,2
Daily 4 Morning,5,18,2021,0,9,2,0,,8
Daily 4 Morning,5,19,2021,4,4,9,2,,7
Daily 4 Morning,5,20,2021,0,6,4,8,,4
Daily 4 Morning,5,21,2021,0,9,8,8,,0
Daily 4 Morning,5,22,2021,1,1,8,1,,4
Daily 4 Morning,5,24,2021,4,0,6,1,,4
Daily 4 Morning,5,25,2021,7,9,1,8,,8
Daily 4 Morning,5,26,2021,5,2,3,4,,2
Daily 4 Morning,5,27,2021,6,0,9,9,,1
Daily 4 Morning,5,28,2021,5,9,0,6,,8
Daily 4 Morning,5,29,2021,7,1,2,3,,4
Daily 4 Morning,5,31,2021,9,7,9,5,,0
Daily 4 Morning,6,1,2021,8,7,2,1,,7
Daily 4 Morning,6,2,2021,7,0,3,4,,4
Daily 4 Morning,6,3,2021,6,7,1,1,,0
Daily 4 Morning,6,4,2021,9,4,0,2,,6
Daily 4 Morning,6,5,2021,8,3,0,2,,8
Daily 4 Morning,6,7,2021,5,4,5,0,,1
Daily 4 Morning,6,8,2021,3,8,1,4,,5
Daily 4 Morning,6,9,2021,0,8,8,5,,1
Daily 4 Morning,6,10,2021,0,5,2,4,,8
Daily 4 Morning,6,11,2021,0,4,2,8,,7
Daily 4 Morning,6,12,2021,8,5,0,4,,3
Daily 4 Morning,6,14,2021,8,2,9,0,,8
Daily 4 Morning,6,15,2021,4,6,0,8,,1
Daily 4 Morning,6,16,2021,2,8,4,3,,6
Daily 4 Morning,6,17,2021,8,4,4,8,,7
Daily 4 Morning,6,18,2021,2,9,3,9,,4
Daily 4 Morning,6,19,2021,7,3,3,2,,2
Daily 4 Morning,6,21,2021,3,4,9,1,,3
Daily 4 Morning,6,22,2021,7,4,5,1,,5
Daily 4 Morning,6,23,2021,9,7,5,0,,9
Daily 4 Morning,6,24,2021,2,6,0,9,,9
Daily 4 Morning,6,25,2021,1,5,7,4,,6
Daily 4 Morning,6,26,2021,6,5,7,7,,0
Daily 4 Morning,6,28,2021,7,5,5,0,,4
Daily 4 Morning,6,29,2021,7,1,5,3,,3
Daily 4 Morning,6,30,2021,3,9,0,5,,6
Daily 4 Morning,7,1,2021,5,7,8,2,,9
Daily 4 Morning,7,2,2021,2,0,3,1,,0
Daily 4 Morning,7,3,2021,5,2,6,8,,2
Daily 4 Morning,7,5,2021,5,1,1,7,,3
Daily 4 Morning,7,6,2021,3,4,0,5,,9
Daily 4 Morning,7,7,2021,1,2,7,4,,0
Daily 4 Morning,7,8,2021,5,6,6,6,,8
Daily 4 Morning,7,9,2021,1,1,3,3,,7
Daily 4 Morning,7,10,2021,4,1,8,4,,4
Daily 4 Morning,7,12,2021,9,0,3,5,,3
Daily 4 Morning,7,13,2021,9,9,2,2,,7
Daily 4 Morning,7,14,2021,2,5,0,9,,3
Daily 4 Morning,7,15,2021,3,4,3,8,,1
Daily 4 Morning,7,16,2021,3,5,8,9,,7
Daily 4 Morning,7,17,2021,0,4,5,6,,0
Daily 4 Morning,7,19,2021,1,4,9,0,,8
Daily 4 Morning,7,20,2021,1,3,2,8,,2
Daily 4 Morning,7,21,2021,7,4,6,2,,3
Daily 4 Morning,7,22,2021,8,7,9,0,,4
Daily 4 Morning,7,23,2021,6,5,1,8,,4
Daily 4 Morning,7,24,2021,5,8,0,4,,3
Daily 4 Morning,7,26,2021,8,1,6,1,,1
Daily 4 Morning,7,27,2021,5,3,2,8,,0
Daily 4 Morning,7,28,2021,7,9,5,0,,8
Daily 4 Morning,7,29,2021,7,0,4,6,,6
Daily 4 Morning,7,30,2021,9,5,7,3,,0
Daily 4 Morning,7,31,2021,4,0,5,3,,8
Daily 4 Morning,8,2,2021,3,7,7,9,,8
Daily 4 Morning,8,3,2021,8,9,9,9,,5
Daily 4 Morning,8,4,2021,0,3,2,1,,5
Daily 4 Morning,8,5,2021,9,8,2,5,,3
Daily 4 Morning,8,6,2021,2,8,6,8,,0
Daily 4 Morning,8,7,2021,7,4,0,4,,7
Daily 4 Morning,8,9,2021,2,4,5,3,,4
Daily 4 Morning,8,10,2021,1,4,5,6,,1
Daily 4 Morning,8,11,2021,8,8,1,3,,1
Daily 4 Morning,8,12,2021,1,0,9,6,,9
Daily 4 Morning,8,13,2021,5,9,9,7,,3
Daily 4 Morning,8,14,2021,7,0,0,3,,5
Daily 4 Morning,8,16,2021,9,6,1,2,,8
Daily 4 Morning,8,17,2021,7,2,3,6,,0
Daily 4 Morning,8,18,2021,1,3,3,3,,5
Daily 4 Morning,8,19,2021,1,1,5,8,,5
Daily 4 Morning,8,20,2021,5,3,8,3,,7
